Name;Routing;;;
WSSS_WMKI1;WSSS VTK AROSO REDUK SAROX VIH WMKI;;;  
WSSS_WMKK1;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK2;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK3;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK4;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK5;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK6;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK7;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK8;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK9;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK10;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK11;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK12;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK13;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK14;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK15;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK16;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK17;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK18;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK19;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK20;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK21;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK22;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK23;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK24;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK25;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK26;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK27;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK28;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK29;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK30;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK31;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK32;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK33;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK34;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK35;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK36;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK37;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK38;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK39;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK40;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK41;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK42;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKK43;WSSS VTK VJR GUPTA VKL WMKK;;;
WSSS_WMKL1;WSSS VTK AROSO GEMAS VBA SUKAT TEPUS VPG VPL WMKL;;;
WSSS_WMKP1;WSSS VTK AROSO GEMAS VBA SUKAT TEPUS VPG WMKP;;;
WSSS_WMKP2;WSSS VTK AROSO GEMAS VBA SUKAT GUNIP VPG WMKP;;;
WSSS_WMKP3;WSSS VTK AROSO GEMAS VBA SUKAT GUNIP VPG WMKP;;;
WSSS_WMKP4;WSSS VTK AROSO GEMAS VBA SUKAT GUNIP VPG WMKP;;;
WSSS_WMKP5;WSSS VTK AROSO GEMAS VBA SUKAT TEPUS VPG WMKP;;;
WSSS_WMKP6;WSSS VTK VJR GEMAS VBA SUKAT GUNIP VPG WMKP;;;
WSSS_WMKP7;WSSS VTK AROSO GEMAS VBA SUKAT TEPUS VPG WMKP;;;
WSSS_WMKP8;WSSS VTK VJR GEMAS VBA SUKAT TEPUS VPG WMKP;;;
WSSS_WMKK13;WSSS PADLI ISTAN VKL;;;
